episode,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
151,-0.1407295,0.0118785035,-2.0,782.8263550899479,87,0,103,193.3207895217461,193.32078951110864,100.0-25.0-56.99999999999999-22.0-23.0,1.791376,0.21854168,3.1475372
152,-0.3490144,0.0118785035,-1.0,806.7338962140808,81,0,124,193.54868931135155,193.54868929889432,100.0-23.0-41.0-23.0-25.0,4.4206586,-0.00039037864,8.843857
153,-0.3890642,0.011761054,-1.0,792.8464381434933,73,0,124,193.63485744218823,193.63485742875918,100.0-25.0-36.0-28.000000000000004-20.0,5.1546726,0.015700256,10.279676
154,-0.3807734,0.0118785035,-1.0,766.6418270048612,74,0,124,193.64368807298197,193.64368806023742,100.0-22.0-44.0-22.0-22.0,4.4263487,-0.0004889051,8.85546
155,-0.27717862,0.01172585,-1.0,810.5736788737173,79,0,124,193.31070374947961,193.31070373864708,100.0-23.0-50.0-25.0-26.0,2.909717,0.0040373714,5.813203
156,-0.32554135,0.0118785035,-1.0,808.837159826812,61,0,124,193.76122398677137,193.76122397380496,89.0-22.0-39.0-25.0-25.0,3.6673906,-0.016654072,7.3701267
157,-0.21358718,0.011662524,-1.0,828.6860659526627,60,0,124,193.65992084393162,193.65992083227712,76.0-23.0-42.0-31.0-25.0,1.9514354,0.0017500728,3.9015973
158,-0.1502293,0.011666914,-1.0,839.4664457456473,71,0,124,193.3686564964138,193.3686564856665,86.0-23.0-46.0-31.0-30.0,1.6839089,0.00084932445,3.3685584
159,-0.013151168,0.011494692,-2.0,818.2111239681595,67,0,67,193.457121625844,193.45712161708352,62.0-25.0-71.0-28.000000000000004-23.0,-0.043251567,-0.88036335,1.6766471
160,-0.0129814,0.0118785035,-2.0,774.8644710095056,74,0,87,193.35450996928438,193.35450995985587,79.0-23.0-65.0-30.0-23.0,-0.43034935,-0.62762153,0.3970184
161,-0.08520077,0.0118785035,-2.0,801.3767219106819,92,0,104,193.10259088055057,193.10259087111316,100.0-23.0-62.0-28.000000000000004-28.000000000000004,0.5193691,-0.023915611,1.0888236
162,-0.23043884,0.0118785035,-1.0,780.6183886852019,72,0,124,193.47128703795764,193.4712870268745,94.0-23.0-54.0-23.0-23.0,2.154625,0.0036327813,4.3040752
163,-0.020892035,0.0118785035,-2.0,796.4653238081062,92,0,93,193.0122460272556,193.0122460185757,100.0-28.000000000000004-70.0-28.000000000000004-22.0,-0.16561101,-0.52252275,0.71592206
164,-0.25298637,0.011799097,-2.0,798.3934137353855,86,0,122,193.4347964234535,193.43479641199917,100.0-23.0-49.0-22.0-25.0,2.167702,0.007965556,4.321579
165,-0.15742359,0.0118785035,-2.0,794.8984111072546,70,0,112,193.45195609788263,193.45195608739516,86.0-25.0-56.99999999999999-23.0-23.0,1.5693189,0.01100915,3.1187394
166,-0.021864247,0.011799097,-2.0,846.4442029721158,79,0,103,193.0946182847342,193.09461827529503,89.0-33.0-56.99999999999999-28.000000000000004-22.0,-0.08657375,-0.38288203,0.5947212
167,-0.012375907,0.011640797,-2.0,753.153526455378,78,0,78,193.39509805080118,193.39509804081683,94.0-22.0-68.0-22.0-22.0,-0.6170363,-0.7547949,0.2775447
168,-0.012257674,0.011799097,-2.0,743.231784262468,77,0,77,193.40809770882586,193.40809769880335,92.0-22.0-68.0-23.0-20.0,-0.44218338,-0.5559061,0.22935008
169,-0.036322366,0.011719862,-2.0,748.6604146943629,83,0,86,193.37609876813966,193.376098757737,100.0-20.0-63.0-23.0-23.0,0.35444048,0.049412597,0.61190814
170,-0.012393522,0.0118785035,-2.0,754.6318158286902,69,0,69,193.56848697469326,193.56848696431135,84.0-22.0-66.0-20.0-20.0,-0.19842061,-0.29726622,0.19953342
171,-0.1887295,0.0118785035,-2.0,782.8263550899479,87,0,109,193.26647348108358,193.26647347096534,100.0-25.0-60.0-22.0-23.0,2.5115302,0.09588264,4.8331547
172,-0.06045682,0.0118785035,-2.0,758.9908059429345,76,0,89,193.45035701310073,193.45035700242084,97.0-20.0-60.0-22.0-25.0,0.7096989,0.05636701,1.3084908
173,-0.23645017,0.0118785035,-2.0,759.3840294850496,85,0,113,193.36106563486268,193.36106562406903,100.0-22.0-55.00000000000001-25.0-23.0,3.049676,0.040813327,6.0195785
174,-0.0128299855,0.01172585,-2.0,788.8535364251821,65,0,70,193.5886904196668,193.58869040949207,76.0-25.0-63.0-20.0-22.0,-0.48869154,-0.8080857,0.64066875
175,-0.012779746,0.011834322,-2.0,787.0424806675815,84,0,84,193.20575880688884,193.20575879755756,97.0-26.0-70.0-22.0-22.0,-0.4760822,-0.6388435,0.32740724
176,-0.012717733,0.0118785035,-2.0,781.8386104394962,85,0,85,193.21357708996612,193.2135770806853,97.0-23.0-70.0-23.0-25.0,-0.4641962,-0.5571108,0.18770365
177,-0.012333008,0.0118785035,-2.0,749.5536932678019,72,0,72,193.52205504378963,193.522055033482,87.0-20.0-66.0-22.0-22.0,-0.36286575,-0.45505708,0.18626587
178,-0.26870614,0.0118785035,-1.0,775.8192685659955,85,0,124,193.42632357312777,193.42632356154343,100.0-23.0-47.0-25.0-23.0,2.9712934,0.02200595,5.900427
179,-0.28489712,0.0118785035,-1.0,758.6670949219587,79,0,124,193.46159849356152,193.46159848200378,100.0-22.0-50.0-25.0-22.0,3.3811493,-0.010059544,6.7842503
180,-0.2049676,0.0118785035,-2.0,789.7296478508509,81,0,113,193.40738850009197,193.4073884890057,100.0-22.0-54.0-22.0-26.0,1.8659273,0.04346941,3.6467614
181,-0.30873445,0.011741712,-2.0,766.0502093551603,68,0,122,193.67685800825598,193.6768579956041,100.0-22.0-47.0-20.0-22.0,3.2082143,0.02013687,6.377961
182,-0.14847182,0.0118785035,-2.0,761.2013123294399,82,0,99,193.42241217199307,193.4224121612044,100.0-22.0-57.99999999999999-20.0-23.0,1.4384732,0.006542094,2.8656652
183,-0.23792903,0.0118785035,-2.0,801.3897391078461,76,0,123,193.4347964234535,193.43479641199917,100.0-23.0-49.0-22.0-25.0,1.7518214,0.0061421944,3.4931107
184,-0.2928723,0.011799097,-1.0,765.8656810600031,75,0,124,193.49547621905464,193.4954762073665,100.0-22.0-50.0-23.0-22.0,2.815675,0.017598366,5.597903
185,-0.19658457,0.0118785035,-2.0,760.3016712940955,71,0,108,193.64068477984736,193.64068476734388,100.0-20.0-47.0-22.0-22.0,1.857301,0.06976574,3.5768235
186,-0.0122885015,0.0118785035,-2.0,745.8187358321211,67,0,67,193.6431724357991,193.6431724252277,82.0-20.0-66.0-20.0-20.0,0.50356704,-0.863466,2.7357924
187,-0.060824174,0.0118785035,-2.0,780.9507360454143,81,0,96,193.2705291339994,193.2705291237515,100.0-23.0-57.99999999999999-25.0-25.0,0.3757063,-0.2905972,1.3342878
188,-0.1161825,0.0118785035,-2.0,736.9226791175035,84,0,97,193.34389605321402,193.34389604287833,100.0-20.0-62.0-26.0-22.0,1.1595396,-0.07632009,2.4734101
189,-0.15643898,0.0118785035,-2.0,758.4461980156532,87,0,105,193.254087584113,193.25408757398736,100.0-23.0-60.0-26.0-22.0,1.9085287,0.072662264,3.673442
190,-0.108480945,0.011517904,-2.0,761.96800658162,83,0,95,193.33446182801725,193.33446181772285,100.0-23.0-62.0-22.0-22.0,1.1941816,-0.048721854,2.4875307
191,-0.0130498335,0.0118785035,-2.0,803.9965386996815,60,0,63,193.68883008176158,193.68883007187947,65.0-25.0-65.0-22.0-22.0,-0.46945885,-0.92488956,0.91267586
192,-0.012524739,0.0118785035,-2.0,765.6430694232884,78,0,78,193.37524849765387,193.37524848774135,94.0-23.0-68.0-20.0-22.0,-0.4574027,-0.7304406,0.54783195
193,-0.013008496,0.0118785035,-2.0,806.2384216865662,59,0,59,193.74151463768192,193.74151462792742,62.0-22.0-68.0-22.0-23.0,-0.8244192,-0.9696778,0.29226092
194,-0.012472956,0.0118785035,-2.0,761.2976649734907,72,0,72,193.4844352286983,193.48443521874282,84.0-22.0-68.0-22.0-22.0,-0.60995674,-0.70411813,0.1900736
195,-0.012488876,0.0118785035,-2.0,762.6335092700784,80,0,80,193.3504112332303,193.35041122339265,95.0-22.0-68.0-22.0-23.0,-0.4523324,-0.5068087,0.110698186
196,-0.1403644,0.0118785035,-2.0,752.1872341418705,81,0,97,193.40001564269244,193.40001563212007,100.0-23.0-62.0-20.0-20.0,2.155719,0.12824982,4.0566907
197,-0.028487274,0.0118785035,-2.0,762.3595165274329,72,0,83,193.52455589785765,193.52455588725246,90.0-20.0-62.0-20.0-25.0,0.17791994,-0.03877462,0.43537116
198,-0.01387894,0.0118785035,-2.0,879.2835084218515,88,0,88,192.93245475169334,192.9324547436034,89.0-36.0-73.0-23.0-22.0,-0.24757175,-0.32167348,0.1504262
199,-0.012827997,0.0118785035,-2.0,791.0916093390119,72,0,72,193.3894737252988,193.38947371572945,81.0-26.0-68.0-22.0-20.0,-0.30306375,-0.38114172,0.15830748
200,-0.09263843,0.011640797,-2.0,764.7539130253946,82,0,93,193.3808787583175,193.38087874759236,100.0-25.0-57.99999999999999-20.0-20.0,1.0614556,0.13528146,1.854247
201,-0.013268522,0.0118785035,-2.0,828.0592296205004,75,0,75,193.2558237946468,193.25582378568245,79.0-30.0-70.0-22.0-22.0,-0.23728581,-0.32297853,0.1735636
202,-0.045586694,0.011719862,-2.0,838.6827072137474,92,0,97,192.97673554390477,192.9767355353793,100.0-31.0-70.0-23.0-23.0,0.3441888,-0.009321779,0.7091009
203,-0.013000663,0.01180519,-2.0,805.5812851313353,80,0,80,193.1976985775824,193.19769856853713,87.0-28.000000000000004-70.0-23.0-22.0,-0.3279894,-0.40490615,0.15593147
204,-0.14906193,0.0118785035,-2.0,797.5310761865722,78,0,105,193.33471554305464,193.33471553247946,100.0-25.0-56.99999999999999-20.0-23.0,2.1001642,0.15884413,3.8847535
205,-0.1514915,0.01180519,-1.0,840.7206314757141,74,0,124,193.22051976753963,193.22051975776077,86.0-33.0-56.99999999999999-25.0-20.0,1.3184261,0.020022096,2.599024
206,-0.012953085,0.011799097,-2.0,795.6819353687494,69,0,73,193.44920430310438,193.4492042936283,74.0-26.0-66.0-23.0-22.0,-0.54708534,-0.68826276,0.28446102
207,-0.0128743425,0.0118785035,-2.0,794.980786148681,74,0,74,193.37985572496453,193.37985571548268,82.0-23.0-68.0-22.0-25.0,-0.5359993,-0.6417336,0.21345156
208,-0.012740872,0.011799097,-2.0,783.7802581124846,74,0,74,193.37945627357465,193.379456264052,82.0-23.0-68.0-23.0-23.0,-0.51121855,-0.5794201,0.13828158
209,-0.17257164,0.0118785035,-2.0,769.5786364075968,86,0,106,193.41787772362196,193.41787771271592,100.0-20.0-55.00000000000001-22.0-26.0,2.156362,0.09554855,4.1234355
210,-0.3164669,0.0118785035,-1.0,760.7881270720073,85,0,124,193.4071316936604,193.4071316823173,100.0-23.0-50.0-25.0-22.0,3.9955146,-0.005129857,8.003093
211,-0.124892116,0.011799097,-2.0,773.0094941099717,75,0,99,193.4479816406129,193.44798162983378,97.0-22.0-57.99999999999999-20.0-25.0,1.4543868,0.060742002,2.7890978
212,-0.19619687,0.011799097,-2.0,738.1295739736765,82,0,105,193.46068855091954,193.4606885398183,100.0-20.0-57.99999999999999-23.0-22.0,1.9793739,0.067437306,3.8256505
213,-0.012599744,0.0118785035,-2.0,771.9372876490459,82,0,82,193.35046472592072,193.35046471608237,98.0-20.0-68.0-20.0-26.0,-0.28030398,-0.70079476,0.8427642
214,-0.3006112,0.011799097,-1.0,764.5330096547865,83,0,124,193.37256991914646,193.3725699082673,100.0-23.0-56.99999999999999-23.0-22.0,3.791481,0.0044451705,7.575792
215,-0.14031738,0.0118785035,-2.0,748.2417459197555,85,0,101,193.3932576646958,193.3932576537356,100.0-22.0-56.99999999999999-25.0-22.0,1.1566993,0.036334872,2.2424705
216,-0.35671502,0.011799097,-1.0,772.7782254887852,72,0,124,193.63984485591746,193.63984484307224,100.0-22.0-42.0-23.0-22.0,4.1201806,0.010204113,8.221667
217,-0.32479435,0.0118785035,-1.0,763.7108068229654,75,0,124,193.60674523448276,193.60674522217306,100.0-20.0-47.0-22.0-23.0,3.0367463,0.009760817,6.0557256
218,-0.3249441,0.0118785035,-1.0,790.1456810870695,76,0,124,193.58231786021383,193.5823178475605,100.0-23.0-41.0-23.0-23.0,3.0432994,0.0010018155,6.086257
219,-0.38864964,0.0118785035,-1.0,776.1216572141576,76,0,124,193.61903873384205,193.61903872109215,100.0-23.0-42.0-22.0-22.0,4.0526175,0.007436897,8.092097
220,-0.34838435,0.011799097,-1.0,753.8591449035985,81,0,124,193.57895815010352,193.57895813802185,100.0-20.0-49.0-22.0-23.0,3.2668223,0.015224639,6.505002
221,-0.30888122,0.0118785035,-1.0,760.7710074217547,78,0,124,193.48728609628282,193.4872860845134,100.0-22.0-49.0-25.0-22.0,2.8481941,0.0066971094,5.684763
222,-0.25235277,0.011834322,-2.0,751.2123808127344,81,0,111,193.52776469118407,193.52776467953382,100.0-20.0-52.0-22.0-23.0,2.5449617,0.010402052,5.070975
223,-0.14845015,0.0118785035,-2.0,759.3840294850496,85,0,102,193.35550348303897,193.35550347248767,100.0-22.0-57.99999999999999-23.0-23.0,1.647925,-0.17591374,3.6496444
224,-0.044342354,0.011799097,-2.0,750.3376460970721,84,0,88,193.27512862829283,193.2751286183805,100.0-23.0-66.0-25.0-20.0,0.8137067,-0.5515632,2.7324235
225,-0.04442212,0.0118785035,-2.0,757.0313065798831,87,0,91,193.2461795810285,193.24617957119,100.0-22.0-65.0-26.0-23.0,0.4526138,-0.47504804,1.857211
226,-0.0129735,0.0118785035,-2.0,795.1659744798491,75,0,77,193.34279606981394,193.3427960603557,84.0-25.0-66.0-22.0-25.0,0.12787917,-0.7743133,1.8062477
227,-0.053023424,0.0118785035,-2.0,790.8604222245327,81,0,93,193.30376950954513,193.30376949922908,100.0-23.0-60.0-22.0-25.0,0.097140454,-0.3452383,0.88662416
228,-0.11646689,0.0118785035,-2.0,760.7881270720073,85,0,98,193.30194257178647,193.30194256160397,100.0-23.0-62.0-23.0-22.0,1.2175946,-0.030010939,2.4970028
229,-0.30906522,0.0118785035,-1.0,768.4196190023328,68,0,124,193.7474241633509,193.74742414998923,100.0-22.0-42.0-20.0-20.0,2.8859072,0.023937188,5.725759
230,-0.012415374,0.011640797,-2.0,756.465426116246,76,0,76,193.4213031006552,193.42130309059536,92.0-23.0-68.0-20.0-20.0,-0.2547986,-0.7892112,1.0706061
231,-0.012727921,0.0118785035,-2.0,780.094987194927,68,0,73,193.5567608227086,193.55676081281126,78.0-22.0-66.0-20.0-25.0,-0.32485136,-0.799528,0.95113033
232,-0.012194699,0.011719862,-2.0,737.9470353123903,72,0,72,193.53992145562836,193.53992144515635,89.0-20.0-66.0-22.0-20.0,-0.5098114,-0.8274093,0.6369566
233,-0.18823588,0.011719862,-2.0,741.4034013474754,79,0,101,193.5837579206796,193.58375790894308,100.0-20.0-55.00000000000001-20.0-20.0,2.3208425,0.07922306,4.484963
234,-0.16475552,0.0118785035,-2.0,764.2166500002345,71,0,107,193.54808956207594,193.5480895498963,100.0-22.0-47.0-25.0-20.0,1.5402715,0.06716272,2.9479444
235,-0.012332981,0.011640797,-2.0,749.551421780066,73,0,73,193.45693859635216,193.45693858654136,82.0-20.0-68.0-26.0-22.0,-0.41994512,-0.8290565,0.8199823
236,-0.012521043,0.011799097,-2.0,755.2675967284754,69,0,70,193.55937881099115,193.5593788009734,79.0-20.0-66.0-23.0-23.0,-0.5174899,-0.82743305,0.621647
237,-0.012817421,0.011799097,-2.0,790.2040461986236,61,0,61,193.6709494102782,193.67094940050413,65.0-23.0-68.0-23.0-20.0,-0.76024354,-0.9455437,0.372362
238,-0.01252709,0.011799097,-2.0,765.8403286681862,69,0,69,193.5740021339215,193.5740021236714,82.0-20.0-66.0-20.0-23.0,-0.6754932,-0.81615496,0.28307635
239,-0.028182492,0.011799097,-2.0,736.9226791175035,84,0,86,193.3480793347783,193.34807932465318,100.0-20.0-66.0-25.0-22.0,-0.032173872,-0.18683316,0.31103504
240,-0.012556834,0.011561904,-2.0,768.3364174588704,58,0,58,193.8328356038132,193.83283559327737,68.0-20.0-66.0-20.0-20.0,-0.6951045,-0.7747863,0.16109733
241,-0.012187936,0.0118785035,-2.0,737.3796558423925,72,0,72,193.55913267084236,193.55913266024794,90.0-20.0-66.0-20.0-20.0,-0.3753292,-0.43839207,0.12787323
242,-0.01247145,0.011719862,-2.0,761.1711890528704,82,0,82,193.3062975394761,193.3062975297392,97.0-22.0-68.0-23.0-23.0,-0.23938514,-0.29866788,0.12027949
243,-0.012493959,0.011799097,-2.0,763.0601079188326,71,0,71,193.50144822709643,193.50144821714562,82.0-22.0-68.0-22.0-22.0,-0.09220568,-0.16143888,0.14022064
244,-0.012527718,0.0118785035,-2.0,765.8931240534909,78,0,78,193.32041124886047,193.32041123942398,89.0-23.0-68.0-25.0-22.0,-0.15734625,-0.21993172,0.12701182
245,-0.029296074,0.0118785035,-2.0,830.3710162942008,92,0,94,193.02626011339063,193.02626010457482,100.0-28.000000000000004-68.0-23.0-26.0,0.2085584,0.03741146,0.34440175
246,-0.19296336,0.011790214,-1.0,902.2699692559385,34,0,124,194.58876681760552,194.58876680343033,50.0-23.0-30.0-31.0-22.0,2.0638373,-0.016065525,4.1624126
247,-0.058140334,0.01172585,-1.0,984.0641230749751,38,0,124,194.21421507877872,194.21421506656475,49.0-34.0-36.0-22.0-22.0,0.4080849,-0.0053389836,0.82971275
248,-0.018769575,0.011799097,-2.0,981.3128885637605,40,0,107,194.1484094078482,194.14840939590064,46.0-34.0-33.0-33.0-20.0,-0.059613764,-0.11497109,0.11358167
249,-0.05755307,0.0118785035,-1.0,887.8497551515953,59,0,124,193.72938490113373,193.7293848883931,76.0-28.000000000000004-26.0-41.0-25.0,0.34770954,0.008477992,0.6811573
250,-0.15974414,0.0118785035,-1.0,955.6806544502754,58,0,124,193.57404675930692,193.5740467482304,66.0-33.0-34.0-33.0-28.000000000000004,1.50585,0.0032052984,3.0082388
251,-0.07337331,0.01180519,-1.0,971.8291826377213,15,0,124,195.3930592902947,195.39305927429194,34.0-23.0-28.000000000000004-20.0-20.0,0.47741976,0.018355211,0.9206956
252,-0.11544183,0.0118785035,-2.0,1002.545476881094,15,0,122,195.40810971045704,195.40810969379095,36.0-25.0-22.0-22.0-22.0,0.9020994,0.01679731,1.7734665
253,-0.02141729,0.0118785035,-2.0,992.0215589852521,19,0,124,195.18920332484282,195.18920330950965,34.0-26.0-25.0-26.0-20.0,0.10058704,0.0143975485,0.17537111
254,-0.02126874,0.0118785035,-2.0,1030.006071825821,13,0,123,195.50478912169925,195.50478910595095,26.0-23.0-23.0-26.0-23.0,0.050610583,-0.0067848037,0.11776388
255,-0.07315401,0.0118785035,-1.0,905.1399896538119,57,0,124,193.69585967635535,193.69585966462745,71.0-26.0-36.0-30.0-30.0,0.5355336,0.011035299,1.0516546
256,-0.2074635,0.0118785035,-1.0,892.1656086495135,82,0,124,193.11551837267936,193.1155183617375,98.0-30.0-33.0-42.0-30.0,2.2688653,-0.0063494095,4.553208
257,-0.11945045,0.0118785035,-1.0,917.9139919541312,59,0,124,193.75264219663777,193.75264218387807,78.0-25.0-26.0-34.0-33.0,0.82760686,0.009136471,1.6397885
258,-0.0211703,0.0118785035,-1.0,989.4968301461221,22,0,124,195.15108321616714,195.1510831997794,44.0-25.0-20.0-23.0-25.0,0.1438286,-0.0013418366,0.29311138
259,-0.07471815,0.011763695,-1.0,1012.120139537171,22,0,124,195.1987524866979,195.19875247082916,39.0-20.0-20.0-26.0-31.0,0.48228624,0.006943864,0.9535082
260,-0.0004949145,0.0118785035,-0.024530957,968.5850422618884,27,0,124,194.87051117738872,194.87051116291795,42.0-22.0-28.000000000000004-25.0-28.000000000000004,0.0677362,-0.021684047,0.18151347
261,-0.19926478,0.0118785035,-1.0,911.675831639212,42,0,124,194.34937924315773,194.34937922844296,66.0-23.0-25.0-26.0-28.000000000000004,2.009827,0.03555892,3.9510953
262,-0.10589613,0.011821071,-1.0,997.2438815353415,21,0,124,195.17515303083653,195.1751530151494,39.0-22.0-23.0-23.0-28.000000000000004,0.61851656,0.018323816,1.2029119
263,-0.029423643,0.0118785035,-1.0,1033.241062193507,14,0,124,195.53459506164347,195.5345950451166,33.0-20.0-22.0-20.0-30.0,0.1778133,-0.0067097517,0.37170294
264,-0.0129530225,0.0118785035,-1.0,1015.8807139593456,55,0,124,193.8043861127445,193.80438610088817,63.0-28.000000000000004-25.0-34.0-39.0,0.09360748,0.013805882,0.16241999
265,-0.17581795,0.01180519,-1.0,911.8252032278322,73,0,124,193.34705208190485,193.34705207029458,92.0-28.000000000000004-31.0-34.0-33.0,1.4756761,0.00580686,2.942254
266,-0.20748612,0.0118785035,-1.0,876.8850097049359,70,0,124,193.48001674565003,193.48001673332703,94.0-26.0-31.0-33.0-30.0,1.9419923,0.01609801,3.8542073
267,-0.23851553,0.0118785035,-1.0,876.7393168368342,67,0,124,193.549881174236,193.5498811618894,92.0-25.0-34.0-26.0-31.0,2.1573107,0.014072166,4.288653
268,-0.30194256,0.0118785035,-1.0,861.3895802580565,70,0,124,193.579575230859,193.57957521775108,100.0-25.0-31.0-26.0-28.000000000000004,3.074943,0.021354144,6.109214
269,-0.36606005,0.011834322,-1.0,827.4295235371002,63,0,124,193.90489609953804,193.9048960843554,100.0-22.0-25.0-28.000000000000004-25.0,3.9344966,0.0193365,7.832256
270,-0.36583742,0.0118785035,-1.0,843.1951986563553,69,0,124,193.66303750435222,193.66303749054896,100.0-25.0-28.000000000000004-30.0-25.0,4.0401254,0.008877044,8.064457
271,-0.3260604,0.0118785035,-1.0,793.1066428202977,66,0,124,193.7488345830743,193.74883456917695,100.0-22.0-34.0-28.000000000000004-22.0,2.804366,0.008048193,5.5944414
272,-0.33396262,0.0118785035,-1.0,844.8029028486669,72,0,124,193.49624259039834,193.4962425778987,100.0-25.0-36.0-26.0-26.0,3.1438708,-0.009108913,6.3077292
273,-0.38209128,0.0118785035,-1.0,839.160638677692,59,0,124,193.87973948355932,193.87973946944555,94.0-25.0-33.0-20.0-25.0,3.9942014,-0.0030604275,7.9963803
274,-0.32546204,0.0118785035,-1.0,803.0184583358375,64,0,124,193.7623396609432,193.7623396473596,98.0-22.0-38.0-22.0-25.0,2.6556082,0.020080686,5.273008
275,-0.3091267,0.011719862,-1.0,794.1346515211677,62,0,124,193.7762885724791,193.77628855913508,94.0-22.0-39.0-23.0-23.0,2.671429,0.01762446,5.3095045
276,-0.30070716,0.011799097,-1.0,780.9503688781672,87,0,124,193.41607186383118,193.41607185238567,100.0-22.0-47.0-25.0-26.0,2.6622548,0.017568568,5.2912836
277,-0.020480944,0.011799097,-2.0,761.96800658162,83,0,84,193.3072507447276,193.30725073475173,100.0-23.0-66.0-22.0-22.0,1.7023579,-0.63705033,4.680672
278,-0.3087807,0.0118785035,-1.0,774.4984865194921,85,0,124,193.40788951333263,193.40788950203782,100.0-23.0-50.0-23.0-23.0,2.7586818,-0.005590268,5.5304646
279,-0.33248097,0.0118785035,-1.0,751.9730987664199,75,0,124,193.6838113816123,193.68381136876192,100.0-22.0-46.0-20.0-20.0,2.7981982,0.008456263,5.58142
280,-0.26125872,0.0118785035,-1.0,799.6028200621997,79,0,124,193.30035692150656,193.3003569107097,100.0-22.0-50.0-28.000000000000004-26.0,2.7383378,0.008971292,5.460647
281,-0.07653858,0.0118785035,-2.0,761.423579775904,86,0,98,193.2598605066546,193.25986049666068,100.0-22.0-63.0-26.0-23.0,1.4339117,-0.30181754,3.473457
282,-0.0530114,0.0118785035,-2.0,806.4821389317925,90,0,95,193.073686964289,193.0736869552807,100.0-26.0-68.0-25.0-25.0,1.0191307,-0.41724145,2.8747241
283,-0.012783766,0.011799097,-2.0,787.3798664455002,81,0,81,193.22250017960772,193.22250017047207,89.0-25.0-70.0-25.0-23.0,0.8372207,-0.70895535,3.0943153
284,-0.020104434,0.0118785035,-2.0,730.3724381090126,79,0,80,193.44470181917893,193.44470180867026,100.0-20.0-65.0-22.0-20.0,0.23270082,-0.72639114,1.920137
285,-0.19628936,0.011799097,-2.0,745.89252677825,87,0,110,193.3613795677632,193.36137955687204,100.0-22.0-56.99999999999999-28.000000000000004-20.0,1.943413,-0.0046141236,3.8979995
286,-0.012679237,0.011799097,-2.0,778.6081213903509,59,0,59,193.77318180586613,193.7731817955236,68.0-22.0-66.0-20.0-20.0,-0.0078101093,-0.98639107,1.959137
287,-0.01311621,0.011799097,-2.0,815.2775735999078,74,0,74,193.28664052183535,193.2866405134258,66.0-23.0-71.0-33.0-26.0,-0.043941285,-0.79365087,1.5013953
288,-0.012849756,0.0118785035,-2.0,792.9174649758121,65,0,65,193.56077102165375,193.56077101226924,66.0-23.0-70.0-25.0-22.0,-0.27347076,-0.9131761,1.2814233
289,-0.013153072,0.011719862,-2.0,818.3709348809102,59,0,59,193.71918211047932,193.71918210079576,62.0-23.0-68.0-20.0-23.0,-0.5352595,-1.0232676,0.97801864
290,-0.012839208,0.01172585,-2.0,792.0323594431985,60,0,60,193.71709546942628,193.7170954596267,63.0-22.0-68.0-23.0-22.0,-0.646286,-0.98807293,0.68550336
291,-0.012641005,0.011719862,-2.0,765.9573600424833,70,0,72,193.50298352298495,193.50298351314964,79.0-23.0-66.0-23.0-22.0,-0.58832777,-0.8346172,0.49450842
292,-0.013043961,0.011719862,-2.0,802.9793105985503,56,0,58,193.8531750987181,193.85317508878876,57.99999999999999-20.0-66.0-22.0-25.0,-0.798567,-0.97491676,0.35462692
293,-0.0129735,0.0118785035,-2.0,789.7653994474801,65,0,77,193.58039162030022,193.58039161055535,71.0-23.0-66.0-22.0-23.0,-0.58954334,-0.6928138,0.20841998
294,-0.012707723,0.0118785035,-2.0,780.998634911945,58,0,58,193.81992549722582,193.81992548685668,66.0-20.0-66.0-20.0-22.0,-0.708311,-0.7795303,0.14434558
295,-0.012593608,0.0118785035,-2.0,771.4223565155702,57,0,57,193.85696810735058,193.85696809681946,66.0-20.0-66.0-20.0-20.0,-0.5172662,-0.59168303,0.15074651
296,-0.013002516,0.011561904,-2.0,805.7367027874059,56,0,56,193.8198914942066,193.81989148441795,56.99999999999999-22.0-68.0-23.0-22.0,-0.32967833,-0.3993892,0.14125146
297,-0.012447347,0.0118785035,-2.0,759.1484615815293,67,0,67,193.59093009033379,193.59093008024146,78.0-22.0-68.0-22.0-20.0,-0.2523281,-0.31770167,0.13257392
298,-0.012671384,0.0118785035,-2.0,777.949174987244,59,0,59,193.7960177919106,193.7960177815371,68.0-20.0-66.0-20.0-22.0,-0.06710509,-0.14054692,0.14868712
299,-0.012620491,0.011561904,-2.0,768.4231168852401,68,0,72,193.56975360631625,193.5697535961022,81.0-23.0-65.0-20.0-22.0,-0.023894455,-0.09237806,0.13878196
300,-0.012427565,0.0118785035,-2.0,757.4884795123124,68,0,68,193.56917488244952,193.56917487219212,81.0-22.0-66.0-22.0-20.0,-0.040448003,-0.11748806,0.15583223
301,-0.012342318,0.0118785035,-2.0,750.334846477343,72,0,72,193.5001848278297,193.5001848175545,87.0-22.0-66.0-22.0-20.0,0.023690842,-0.047646724,0.14440995
302,-0.012732399,0.0118785035,-2.0,783.0693530373907,77,0,77,193.29530702858426,193.2953070192452,86.0-26.0-70.0-23.0-20.0,-0.04314378,-0.09626791,0.10795524
303,-0.38868633,0.0118785035,-1.0,776.101172424563,71,0,124,193.73122648519848,193.73122647178104,100.0-20.0-39.0-23.0-23.0,6.176751,-0.0054668775,12.366182
304,-0.3008934,0.0118785035,-1.0,772.0881749195519,78,0,124,193.32646542223418,193.3264654118403,97.0-25.0-57.99999999999999-25.0-22.0,4.7869096,-0.021905351,9.619509
