episode,time,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
289,0,-0.0136553,0.011596752,-2.0,858.1347380957374,99,0,109,192.64649442016872,192.6464944137404,63.0-33.0-73.0-66.0-25.0,0.043913055,-0.005743281,0.10209488
290,0,0.0018625624,0.011299032,-0.025689755,833.3683168627463,64,0,124,193.44252330054965,193.44252329098913,60.0-25.0-52.0-44.0-23.0,0.01791333,0.013961091,0.010637025
291,0,0.0026055742,0.011799097,-0.020547649,815.5405604968819,84,0,124,192.98265307809663,192.9826530696158,74.0-25.0-55.00000000000001-55.00000000000001-26.0,0.031450685,0.028849024,0.007881506
292,0,-0.012552952,0.0118785035,-2.0,754.0337986067245,100,0,113,192.825436206351,192.82543619917615,76.0-23.0-73.0-66.0-23.0,0.064372055,0.010581514,0.1102082
293,0,-0.012598171,0.011640797,-2.0,770.994830066168,103,0,117,192.7233432182902,192.72334321111438,78.0-23.0-66.0-74.0-25.0,0.05213039,0.0023412656,0.10219957
294,0,0.0023255995,0.0112598045,-0.02358098,807.6163210062225,100,0,124,192.71627012789102,192.71627012101,71.0-25.0-70.0-68.0-28.000000000000004,0.03286128,0.030205144,0.007914522
295,0,0.0027231036,0.0118785035,-0.01968935,804.9239756738567,99,0,124,192.71870778480618,192.71870777679698,86.0-26.0-54.0-70.0-25.0,-0.00020558338,-0.0019382298,0.005995604
296,0,-0.012370904,0.0118785035,-2.0,731.701783125973,105,0,111,192.82006912603342,192.8200691190455,74.0-22.0-73.0-79.0-22.0,0.117938,0.054157432,0.1300524
297,0,-0.011987684,0.011834322,-2.0,720.5750651967528,113,0,113,192.75892597268134,192.75892596587101,86.0-22.0-81.0-74.0-20.0,0.07962631,0.02434023,0.11302852
298,0,-0.012287969,0.011799097,-2.0,725.8544010305019,94,0,118,192.94817623237847,192.94817622445564,79.0-22.0-68.0-63.0-20.0,0.0827215,0.0312307,0.10545293
299,0,-0.0122811925,0.011834322,-2.0,745.0630693303273,118,0,119,192.65662494698478,192.656624940416,87.0-23.0-78.0-81.0-22.0,0.039443854,-0.010268796,0.1018884
300,0,-0.01253095,0.0118785035,-2.0,761.7912650401217,100,0,123,192.79731960493524,192.79731959765013,74.0-23.0-66.0-74.0-23.0,0.042382076,-0.006181831,0.09959973
301,0,-0.012978219,0.0118785035,-2.0,796.2931576799007,104,0,109,192.72407749441214,192.72407748774265,74.0-25.0-76.0-65.0-28.000000000000004,0.09015636,0.036400795,0.10999217
302,0,-0.00451868,0.0118785035,-1.0,753.2214616894839,113,0,124,192.63403567027234,192.63403566311834,95.0-25.0-70.0-73.0-20.0,0.048478875,0.032171037,0.03511103
303,0,-0.0130666755,0.011790214,-2.0,783.0673745840106,97,0,113,192.75541408678612,192.75541407935168,74.0-28.000000000000004-63.0-71.0-20.0,0.11699917,0.061532125,0.11344021
304,0,-0.012192181,0.011754961,-2.0,737.2725339472887,122,0,123,192.63942249715336,192.63942249031427,98.0-22.0-73.0-82.0-22.0,0.04802007,-0.0012970517,0.10113006
305,0,-0.0127910655,0.011799097,-2.0,769.4474868441639,107,0,113,192.6872091430219,192.6872091362729,74.0-25.0-71.0-79.0-23.0,0.093647785,0.035302695,0.11918615
306,0,-0.0123826,0.011719862,-2.0,753.7152307273508,95,0,95,192.92935791695834,192.92935790963372,74.0-22.0-78.0-56.99999999999999-23.0,0.11084811,0.05060062,0.1229951
307,0,-0.013744154,0.011596752,-2.0,809.3417577925507,97,0,119,192.73427609666726,192.7342760897449,66.0-30.0-68.0-71.0-22.0,0.079244755,0.027544193,0.10600413
308,0,0.002075932,0.011834322,-0.025698861,815.3726270125925,83,0,124,192.9871790327102,192.98717902493183,66.0-28.000000000000004-66.0-50.0-23.0,0.017449608,0.014224191,0.008999384
309,0,-0.013221512,0.011435917,-2.0,821.9978671020632,102,0,121,192.641140251644,192.64114024491707,74.0-31.0-73.0-63.0-23.0,0.077174515,0.028415384,0.1003056
310,0,-0.017057883,0.0118785035,-2.0,949.0419074439677,59,0,115,193.47549602966376,193.47549602038782,46.0-34.0-42.0-52.0-22.0,0.078237996,0.028506387,0.10238959
311,0,-0.019125735,0.01136906,-2.0,1014.7097753721184,26,0,100,194.760263546564,194.76026353362533,33.0-30.0-33.0-25.0-23.0,0.29915145,0.23330884,0.13470839
312,0,-0.019228665,0.011567215,-2.0,1045.4233578695191,40,0,116,194.126385895182,194.1263858848099,31.0-31.0-38.0-36.0-30.0,0.08010222,0.030826453,0.10171717
313,0,-0.005399935,0.0118785035,-0.036588702,975.2661572527358,21,0,124,195.1494040770992,195.14940406210508,36.0-20.0-28.000000000000004-25.0-26.0,-0.0029508898,-0.0036061585,0.004384915
314,0,-0.00023285454,0.011763695,-0.022184514,1005.3310131204656,74,0,124,193.02824986988918,193.0282498619365,54.0-31.0-47.0-49.0-39.0,-0.000816679,-0.002756707,0.0067243264
315,0,-0.013862586,0.0117037045,-2.0,863.8566569527667,111,0,117,192.45905710425538,192.45905709758642,79.0-31.0-60.0-81.0-28.000000000000004,0.07855294,0.029272925,0.10136984
316,0,0.0017037605,0.0118785035,-0.02427603,838.3697720077945,95,0,124,192.7213863184696,192.7213863111461,74.0-26.0-63.0-60.0-30.0,0.0021267063,1.6435981e-06,0.007046942
317,0,-0.012659638,0.0118785035,-2.0,776.963397824586,95,0,95,192.88943720503096,192.88943719780977,74.0-23.0-78.0-54.0-25.0,0.0828294,0.02132631,0.12569463
318,0,0.0025189712,0.011719586,-0.018019272,833.3785222520722,121,0,124,192.54372831679893,192.54372831076583,87.0-23.0-81.0-70.0-34.0,0.013398309,0.011094151,0.0072848466
319,0,0.0023739738,0.011754961,-0.020753723,846.4564340641743,122,0,124,192.43623036659565,192.43623036068195,82.0-30.0-78.0-78.0-30.0,0.012371161,0.011400979,0.0045707747
320,0,-0.012511021,0.0118785035,-2.0,762.8879024230838,103,0,116,192.7463373607445,192.74633735313628,82.0-23.0-60.0-78.0-23.0,0.06563551,0.012175619,0.10948772
321,0,-0.012940321,0.011754961,-2.0,794.0640000512338,106,0,111,192.701484925288,192.70148491887656,66.0-26.0-74.0-79.0-25.0,0.058917895,0.008127199,0.10413853
322,0,0.0031563386,0.0118785035,-0.01829298,791.9421851396305,124,0,124,192.5404345329068,192.54043452658868,95.0-25.0-78.0-76.0-26.0,0.016221711,0.014198359,0.006580206
323,0,-0.012858895,0.0118785035,-2.0,793.6843760046966,89,0,89,193.00813028033016,193.0081302733386,57.99999999999999-22.0-78.0-60.0-26.0,0.1725396,0.10046005,0.14667109
324,0,-0.012558226,0.011596752,-2.0,768.4530312256425,106,0,106,192.79600415714,192.79600415080782,63.0-23.0-79.0-82.0-23.0,0.04690065,-0.0035919447,0.10350359
325,0,-0.012551689,0.011799097,-2.0,767.9045135030352,86,0,86,193.05282148318025,193.0528214756165,66.0-23.0-76.0-52.0-22.0,0.11583179,0.049529124,0.13514115
326,0,-0.012773419,0.011799097,-2.0,786.5115126123943,99,0,99,192.79757700000275,192.79757699294657,78.0-25.0-78.0-55.00000000000001-25.0,0.10219272,0.043059062,0.120742284
327,0,-0.0130469045,0.0118785035,-2.0,809.4616390426401,75,0,75,193.2843611770769,193.28436116820018,76.0-25.0-70.0-26.0-25.0,0.10747997,0.049042106,0.11939762
328,0,-0.012592527,0.0118785035,-2.0,771.3316604744294,86,0,86,193.0720476586666,193.07204765042013,81.0-23.0-73.0-39.0-23.0,0.10051128,0.0374244,0.12876633
329,0,-0.13374242,0.011539498,-1.0,847.7051670393096,70,0,124,193.3995088766361,193.3995088661746,84.0-23.0-50.0-25.0-31.0,1.609162,0.021774642,3.177329
330,0,-0.15863703,0.0118785035,-1.0,840.1189241384682,60,0,124,193.66756843005572,193.66756841787995,82.0-26.0-41.0-25.0-23.0,1.5999178,0.004209493,3.193962
331,0,-0.10987075,0.011799097,-1.0,827.1252700256928,58,0,124,193.6501833043191,193.65018329342934,66.0-26.0-47.0-34.0-20.0,1.0284685,-0.0061019426,2.0715902
332,0,-0.15863155,0.0118785035,-1.0,867.1177577265876,90,0,124,192.99370152888122,192.99370151909045,100.0-28.000000000000004-49.0-33.0-30.0,1.3639662,0.0026462004,2.7250915
333,0,-0.029850872,0.0118785035,-2.0,854.9699777544355,76,0,109,193.1638351612906,193.1638351518131,82.0-26.0-54.0-31.0-30.0,0.08690609,-0.06433266,0.3049679
334,0,-0.11026389,0.011776925,-1.0,870.6111332569993,74,0,124,193.19765015975253,193.19765014947012,84.0-30.0-42.0-38.0-26.0,0.8204594,-0.0032698582,1.6500727
335,0,-0.13477597,0.01180519,-1.0,877.3710301423461,81,0,124,192.98106989658038,192.98106988712786,87.0-33.0-47.0-39.0-25.0,1.3277632,0.0050506424,2.648144
336,0,-0.00089095056,0.0118785035,-0.031487186,935.1340212850474,31,0,124,194.64502367545919,194.6450236616132,44.0-26.0-30.0-31.0-20.0,0.14412276,0.004597754,0.28177005
337,0,-0.029966395,0.0118785035,-1.0,823.7134373559444,76,0,124,193.13570449543369,193.13570448642605,74.0-28.000000000000004-56.99999999999999-41.0-23.0,0.18643197,0.009473652,0.35662764
338,0,-0.046777282,0.0118785035,-1.0,875.4538645019605,84,0,124,192.870431924742,192.87043191604926,81.0-33.0-50.0-47.0-25.0,0.29797286,0.011408025,0.57580906
339,0,-0.10179373,0.01180519,-1.0,820.4288935526874,71,0,124,193.37678251372,193.3767825024871,89.0-25.0-42.0-34.0-25.0,0.6714105,0.01379637,1.3178779
340,0,-0.07061162,0.01161847,-1.0,868.4113644505854,79,0,124,193.05424760813233,193.05424759894277,81.0-28.000000000000004-50.0-39.0-30.0,0.53366685,-0.011458713,1.0929476
341,0,-0.0061118933,0.011596752,-1.0,851.4962226513177,73,0,124,193.22057507157797,193.22057506184115,73.0-26.0-44.0-49.0-26.0,0.07136751,-0.013810098,0.17319399
342,0,-0.0004741696,0.0118785035,-0.034217466,904.7730747472547,64,0,124,193.37264776440944,193.3726477544038,62.0-31.0-39.0-49.0-23.0,0.040485434,0.0015137097,0.08076844
343,0,0.0015585306,0.011668512,-0.024368856,858.0013082438843,80,0,124,193.0003761298942,193.0003761215895,65.0-26.0-52.0-57.99999999999999-28.000000000000004,0.039361432,0.014564293,0.052327793
344,0,0.0023268554,0.0118785035,-0.023020705,830.7296474899705,106,0,124,192.56594117006665,192.56594116319292,84.0-30.0-70.0-62.0-26.0,0.035365365,0.01891206,0.035577144
345,0,0.0022505117,0.0118785035,-0.019790376,848.260136125435,107,0,124,192.52356980125114,192.5235697940872,86.0-28.000000000000004-57.99999999999999-71.0-30.0,0.025863959,0.014372433,0.025644144
346,0,-0.013431612,0.011574491,-2.0,841.7451100437544,88,0,88,192.93666423055168,192.93666422393926,52.0-28.000000000000004-79.0-57.99999999999999-25.0,0.023210943,-0.032339085,0.11376827
347,0,-0.012929233,0.011675771,-2.0,793.6876390035475,86,0,101,192.97545990040027,192.97545989259595,62.0-26.0-57.99999999999999-73.0-20.0,-0.056506023,-0.09996779,0.08958551
348,0,0.002405783,0.0118785035,-0.024750838,823.5886008828261,98,0,124,192.68551253626842,192.6855125282247,86.0-30.0-52.0-68.0-23.0,0.027784053,0.021400932,0.015421442
349,0,-0.013105065,0.0118785035,-2.0,797.0901465371384,104,0,124,192.6901692313121,192.6901692243306,82.0-26.0-73.0-60.0-26.0,0.057173334,0.012280735,0.09239868
350,0,-0.04443946,0.0118785035,-1.0,758.4865835580571,119,0,124,192.65410313763053,192.6541031299438,100.0-20.0-56.99999999999999-84.0-25.0,0.3501145,0.004994534,0.6928815
351,0,-0.053980038,0.011799097,-1.0,867.8284286376166,68,0,124,193.31265102062721,193.31265101093732,65.0-26.0-44.0-49.0-26.0,0.33238107,0.00010568698,0.66721857
352,0,0.0020714877,0.0118785035,-0.022541905,853.1679810520066,69,0,124,193.31490422429627,193.3149042155598,55.00000000000001-25.0-54.0-52.0-26.0,0.02810848,0.012544033,0.033799827
353,0,0.0020664178,0.0117109,-0.023123309,834.8237411808026,86,0,124,192.92948412819214,192.92948412084837,57.99999999999999-25.0-63.0-65.0-28.000000000000004,0.016559536,0.007840043,0.020040832
354,0,-0.012258426,0.0118785035,-2.0,743.2950303877169,124,0,124,192.64934611357936,192.6493461071364,94.0-23.0-81.0-81.0-22.0,0.043191906,0.0004508198,0.08802637
355,0,-0.01279918,0.011746183,-2.0,782.388111758801,104,0,113,192.70516100578595,192.7051609991306,71.0-28.000000000000004-74.0-73.0-22.0,0.040523935,-0.005679212,0.094952546
356,0,0.002818292,0.0118785035,-0.022214059,792.6665707547468,111,0,124,192.56667116702175,192.56667116014668,87.0-28.000000000000004-70.0-71.0-23.0,0.016325118,0.010806859,0.013571104
357,0,-0.012563045,0.011799097,-2.0,765.6815927519036,102,0,109,192.75859107042854,192.75859106326666,73.0-23.0-65.0-81.0-23.0,0.021912985,-0.025222631,0.096772976
358,0,-0.012427204,0.011799097,-2.0,757.4582832594764,112,0,112,192.72318281420186,192.72318280784117,74.0-23.0-82.0-78.0-23.0,0.04648112,-0.0036928444,0.10285341
359,0,-0.01252911,0.0118785035,-2.0,766.009880347152,100,0,100,192.8309467901575,192.83094678335684,70.0-23.0-79.0-66.0-23.0,0.2806799,0.18323088,0.19741893
360,0,-0.012535879,0.0118785035,-2.0,755.3555483291233,112,0,116,192.70309124260024,192.7030912359882,82.0-25.0-79.0-71.0-23.0,0.05437635,0.0055765766,0.10013495
361,0,-0.01240177,0.011834322,-2.0,746.9046499485611,113,0,124,192.68413160631547,192.68413159930964,90.0-22.0-73.0-73.0-25.0,0.060506284,0.013043542,0.097461335
362,0,-0.0128721325,0.011552783,-2.0,784.7285883834247,77,0,104,193.20906167095077,193.2090616629015,56.99999999999999-22.0-65.0-57.99999999999999-23.0,0.019025393,-0.027937822,0.09648685
363,0,-0.012251547,0.011543951,-2.0,742.5165820646806,122,0,123,192.66281209553122,192.66281208905033,92.0-22.0-79.0-81.0-23.0,0.05211824,0.0044016973,0.0980024
364,0,-0.012981797,0.011596752,-2.0,803.9979868822753,105,0,105,192.73014906959233,192.73014906340148,63.0-26.0-82.0-73.0-25.0,0.17680241,0.104170054,0.1478498
365,0,-0.0125405295,0.011799097,-2.0,766.968081669822,110,0,110,192.70143338632602,192.70143337953482,86.0-23.0-79.0-65.0-25.0,0.029881613,-0.017648015,0.09767687
366,0,-0.012858608,0.011754961,-2.0,769.7478735373885,101,0,119,192.77103626315215,192.7710362561602,73.0-23.0-71.0-71.0-25.0,0.06758401,0.017915986,0.101970956
367,0,0.0034699289,0.0118785035,-0.016533652,761.0049709984669,109,0,124,192.71517375658786,192.7151737496341,82.0-20.0-71.0-74.0-28.000000000000004,0.0114264535,0.006946729,0.011579766
368,0,-0.004843539,0.011799097,-1.0,792.3958510601923,124,0,124,192.49172860643287,192.49172859961033,100.0-26.0-68.0-81.0-23.0,0.04032271,0.024540728,0.034175813
369,0,-0.012331797,0.0118785035,-2.0,749.4518630851377,116,0,116,192.6275597146476,192.62755970717902,97.0-23.0-60.0-87.0-20.0,0.057518944,0.002599136,0.11248053
370,0,-0.013368806,0.011675771,-2.0,815.5961932270005,100,0,123,192.6760581440793,192.6760581369927,73.0-28.000000000000004-63.0-73.0-25.0,0.058502253,0.009614567,0.100437395
371,0,-0.013790943,0.011479764,-2.0,863.6729710267983,95,0,111,192.6792345716914,192.67923456440607,78.0-30.0-65.0-52.0-30.0,0.09278825,0.037417684,0.11343614
372,0,-0.013825514,0.011776925,-2.0,837.3966079866082,76,0,123,193.10648925001874,193.10648924124797,66.0-28.000000000000004-52.0-54.0-23.0,0.042748854,-0.0058021722,0.0998281
373,0,0.0024855593,0.011799097,-0.018814156,823.6875620139741,100,0,124,192.72035892151146,192.72035891441516,79.0-25.0-70.0-56.99999999999999-31.0,0.016152231,0.012928861,0.009166287
374,0,-0.013143518,0.01180519,-2.0,803.6158196303305,118,0,121,192.4932911030825,192.49329109651228,89.0-28.000000000000004-70.0-81.0-23.0,0.07544799,0.023747167,0.106109604
375,0,0.0012329802,0.0118785035,-0.025559066,890.5848712800882,76,0,124,193.0593302755077,193.05933026688314,70.0-30.0-54.0-41.0-30.0,0.007628722,0.0054799984,0.0069551333
376,0,-0.012556161,0.011754961,-2.0,760.3180742738415,89,0,92,193.03108468644652,193.03108467873085,73.0-20.0-73.0-52.0-26.0,0.13826254,0.07171343,0.13564043
377,0,-0.012274276,0.011754961,-2.0,736.6320471020948,93,0,116,192.94836301186734,192.94836300416696,76.0-22.0-71.0-60.0-22.0,0.074756816,0.018667668,0.11465813
378,0,-0.012727116,0.0118785035,-2.0,778.3070146387413,95,0,102,192.8600931142904,192.8600931067686,81.0-25.0-73.0-50.0-25.0,0.0992397,0.039813038,0.12127697
379,0,-0.060916,0.0118785035,-2.0,789.8579486431736,92,0,104,193.0841789233767,193.0841789143699,100.0-23.0-66.0-28.000000000000004-26.0,0.4732486,0.029780565,0.88930833
380,0,-0.16476737,0.0118785035,-2.0,759.5330107672005,80,0,115,193.2911778381226,193.29117782769612,98.0-22.0-56.99999999999999-30.0-23.0,1.9196807,0.058921717,3.7237782
381,0,-0.10915976,0.0118785035,-2.0,797.3938385169486,88,0,104,193.12502779313812,193.12502778371436,100.0-26.0-63.0-25.0-23.0,1.3301194,0.09021224,2.482085
382,0,-0.05241011,0.0118785035,-2.0,745.3859352544043,88,0,94,193.23453302512982,193.23453301539723,100.0-22.0-66.0-28.000000000000004-22.0,0.4197482,0.05797893,0.7258101
383,0,-0.013580864,0.0118785035,-2.0,854.2698374904849,81,0,81,193.07106791627612,193.07106790834217,73.0-28.000000000000004-73.0-30.0-28.000000000000004,-0.23143388,-0.29013827,0.119640134
384,0,-0.1968884,0.0118785035,-1.0,796.1606266736824,100,0,124,193.05999342125781,193.0599934120628,100.0-23.0-62.0-30.0-28.000000000000004,2.0881207,-0.00516319,4.188813
385,0,-0.13308418,0.0118785035,-2.0,802.5362910483149,77,0,109,193.35686379785375,193.35686378673958,100.0-22.0-49.0-26.0-26.0,1.1155728,0.056986645,2.1194127
386,0,-0.02919065,0.0118785035,-2.0,816.5360748029086,73,0,91,193.34021306650527,193.3402130564446,87.0-28.000000000000004-57.99999999999999-22.0-23.0,0.04298045,-0.13268489,0.3535974
387,0,-0.118689604,0.011799097,-2.0,853.1652930082957,75,0,120,193.26743694172438,193.26743693162769,87.0-23.0-50.0-28.000000000000004-33.0,0.9463581,0.021082545,1.8528914
388,0,-0.0128513705,0.011799097,-2.0,793.0529899245627,75,0,75,193.36843485257762,193.36843484316853,82.0-22.0-68.0-23.0-26.0,-0.54248196,-0.67302257,0.26341844
389,0,-0.012849055,0.01172585,-2.0,790.5378070970648,80,0,87,193.20047196722234,193.20047195815064,86.0-25.0-66.0-28.000000000000004-25.0,-0.35985157,-0.4327713,0.1480454
390,0,-0.07757009,0.011494692,-2.0,842.1349373322337,98,0,107,192.85053242121853,192.85053241323763,100.0-30.0-71.0-30.0-28.000000000000004,0.8336202,0.011353907,1.6468333
391,0,-0.18088537,0.0118785035,-2.0,776.5252487064705,89,0,122,193.10984300333354,193.10984299355223,100.0-23.0-57.99999999999999-34.0-23.0,1.631721,0.01834072,3.2290878
392,0,-0.012849349,0.0118785035,-2.0,766.0043346595933,72,0,92,193.41241331982502,193.41241331007524,81.0-25.0-65.0-26.0-20.0,-0.26324597,-0.37672034,0.22928505
393,0,-0.012857837,0.011799097,-2.0,778.7993183772752,78,0,88,193.31681142662194,193.3168114169303,90.0-25.0-65.0-23.0-23.0,-0.34427032,-0.40955642,0.13275103
394,0,-0.08448095,0.0118785035,-2.0,761.96800658162,83,0,92,193.35021543279527,193.3502154223341,100.0-23.0-60.0-22.0-22.0,1.0599551,0.10862291,1.9047427
395,0,-0.11628938,0.0118785035,-2.0,745.89252677825,87,0,100,193.26036685166463,193.26036684162506,100.0-22.0-63.0-28.000000000000004-22.0,2.1595924,0.2435045,3.8342896
396,0,-0.012845381,0.0118785035,-2.0,792.5503279575594,69,0,69,193.4849350059211,193.48493499631218,76.0-23.0-68.0-22.0-23.0,-0.54833406,-0.6593249,0.22405767
397,0,-0.012823731,0.011799097,-2.0,790.7335197183362,80,0,80,193.2345215936613,193.23452158445176,89.0-26.0-70.0-23.0-22.0,-0.512448,-0.5865317,0.15024053
398,0,-0.013251723,0.011719862,-2.0,807.4540881823954,70,0,86,193.40633260762723,193.40633259806566,78.0-28.000000000000004-65.0-22.0-22.0,-0.2774438,-0.33653617,0.120247096
399,0,-0.012590636,0.011799097,-2.0,771.1728771688591,84,0,84,193.26432501127766,193.26432500168087,98.0-22.0-68.0-23.0-25.0,-0.19484453,-0.25421873,0.12079089
400,0,-0.26924977,0.0118785035,-1.0,819.7023696305845,87,0,124,193.3368476448863,193.33684763410233,100.0-22.0-50.0-22.0-31.0,3.467317,0.006121716,6.924449
401,0,-0.036352776,0.011799097,-2.0,740.7210509075858,80,0,84,193.41258226612584,193.4125822557781,100.0-20.0-65.0-22.0-22.0,0.2713693,-0.00701818,0.55885226
402,0,-0.04432236,0.0118785035,-2.0,748.6604146943629,83,0,87,193.3368726811232,193.33687267119683,100.0-20.0-66.0-23.0-23.0,0.3756586,-0.024564331,0.80250925
403,0,-0.012516635,0.0118785035,-2.0,743.8456142037312,69,0,78,193.57290569228564,193.57290568194605,82.0-22.0-65.0-23.0-20.0,-0.2385677,-0.3164947,0.15787694
404,0,-0.012395967,0.0118785035,-2.0,754.8369155443884,71,0,71,193.461112647083,193.46111263756336,76.0-22.0-70.0-28.000000000000004-20.0,-0.3593707,-0.42420694,0.13164778
405,0,-0.01304528,0.011561904,-2.0,809.3253261892019,49,0,49,194.05638686743714,194.0563868574383,47.0-20.0-68.0-25.0-20.0,-0.31871995,-0.38988975,0.14429827
406,0,-0.012513782,0.0118785035,-2.0,764.7235912324667,61,0,61,193.72899558801237,193.7289955779808,66.0-20.0-68.0-25.0-20.0,-0.2769417,-0.34287176,0.13378231
407,0,-0.012404179,0.0118785035,-2.0,755.5260293162304,69,0,69,193.55101527536794,193.55101526510475,82.0-22.0-66.0-22.0-20.0,-0.19448347,-0.25515231,0.12323252
408,0,-0.012605418,0.011719862,-2.0,772.4134264790629,75,0,75,193.35994877339027,193.35994876374104,86.0-25.0-68.0-23.0-20.0,-0.31028107,-0.36134467,0.10403785
409,0,-0.012726055,0.0118785035,-2.0,782.5370348698859,68,0,68,193.52624131713344,193.52624130745755,74.0-22.0-68.0-23.0-23.0,-0.12516071,-0.1868393,0.12527618
410,0,-0.012480154,0.011799097,-2.0,761.901676697625,83,0,83,193.27451561067946,193.27451560096495,98.0-23.0-68.0-23.0-22.0,-0.10033021,-0.15555108,0.11240223
411,0,-0.01246226,0.011799097,-2.0,760.4000112303925,82,0,82,193.2692759324396,193.2692759230619,92.0-22.0-70.0-26.0-23.0,-0.11632565,-0.1657893,0.100929655
412,0,-0.1407001,0.0118785035,-2.0,756.095399724539,81,0,104,193.38247983405745,193.38247982343205,100.0-23.0-60.0-23.0-20.0,1.9734513,0.1871884,3.5744786
413,0,-0.1085778,0.011719862,-2.0,767.0780074114437,81,0,98,193.34138533169752,193.34138532108545,100.0-22.0-57.99999999999999-25.0-23.0,1.382719,0.12393496,2.5194757
414,0,-0.07623799,0.0118785035,-2.0,741.5799462841562,80,0,88,193.41956417017533,193.4195641595258,100.0-22.0-62.0-22.0-20.0,0.9464429,0.084038205,1.7266854
415,0,-0.012554804,0.011821071,-2.0,768.1660355655657,75,0,75,193.45936575330094,193.4593657431831,90.0-20.0-66.0-20.0-25.0,-0.42656562,-0.5125304,0.17386039
416,0,-0.012851747,0.0118785035,-2.0,783.7874334614793,85,0,89,193.17366892950952,193.17366892035523,95.0-25.0-68.0-25.0-25.0,-0.200215,-0.2590368,0.11954393
417,0,-0.012277913,0.011754961,-2.0,744.9302128547531,76,0,76,193.40397851587807,193.40397850597236,89.0-22.0-68.0-25.0-20.0,-0.33477584,-0.39044294,0.11318178
418,0,-0.21270642,0.0118785035,-2.0,773.125466287538,83,0,112,193.30974928433199,193.30974927432163,100.0-22.0-63.0-22.0-25.0,3.1885417,0.051838342,6.2752337
419,0,-0.02857188,0.01180519,-2.0,769.5991648619187,87,0,89,193.2024432243964,193.20244321492447,100.0-23.0-66.0-25.0-23.0,0.10852536,-0.06011954,0.33913195
420,0,-0.12423799,0.0118785035,-2.0,730.3724381090126,79,0,94,193.47359603574174,193.47359602489354,100.0-20.0-62.0-22.0-20.0,1.8845863,0.11494131,3.5411398
421,0,-0.10046431,0.0118785035,-2.0,760.5717779306598,83,0,94,193.38859136810092,193.38859135743215,100.0-22.0-60.0-22.0-23.0,1.0593182,0.093649,1.9331964
422,0,-0.3245203,0.0118785035,-1.0,753.3555148146359,83,0,124,193.50912230585743,193.50912229377718,100.0-22.0-46.0-26.0-22.0,3.954783,0.021584058,7.8682613
423,0,-0.301097,0.0118785035,-1.0,791.5545283445512,83,0,124,193.34407395085552,193.34407393987516,100.0-26.0-54.0-22.0-22.0,3.5024517,0.01512007,6.9765325
424,0,-0.33261412,0.011799097,-2.0,767.4421052412866,73,0,123,193.5404300388186,193.54043002707405,100.0-22.0-52.0-20.0-22.0,3.6236472,0.014596896,7.2199893
425,0,-0.20483616,0.0118785035,-2.0,790.8604222245327,81,0,112,193.32199187209167,193.3219918616017,100.0-23.0-56.99999999999999-22.0-25.0,2.1388855,0.057899363,4.163889
426,0,-0.044711553,0.011799097,-2.0,770.4813543129856,79,0,94,193.27204512225433,193.27204511225665,94.0-25.0-60.0-28.000000000000004-22.0,0.270684,-0.31657645,1.1764448
427,0,-0.10075552,0.0118785035,-2.0,777.5036501930971,77,0,99,193.37331228416423,193.3733122731275,100.0-25.0-55.00000000000001-23.0-20.0,0.73450255,-0.03275827,1.5364556
428,0,-0.0126068285,0.0118785035,-2.0,764.6714685679843,79,0,84,193.36293143001788,193.3629314200285,95.0-23.0-65.0-22.0-23.0,-0.34972998,-0.6664955,0.6354148
429,0,-0.012356183,0.0118785035,-2.0,747.6031216671051,75,0,80,193.43612678839125,193.43612677805254,92.0-22.0-63.0-23.0-22.0,-0.51672214,-0.71434283,0.39707994
430,0,-0.12433131,0.0118785035,-2.0,749.4113845602841,83,0,97,193.4820474191189,193.4820474077127,100.0-22.0-54.0-23.0-22.0,1.2725359,0.08888296,2.3691423
431,0,-0.028466884,0.0118785035,-2.0,760.7881270720073,85,0,87,193.23298913546387,193.23298912584815,100.0-23.0-66.0-25.0-22.0,-0.074840315,-0.28189227,0.4159267
432,0,-0.12434941,0.011799097,-2.0,750.9303957824164,83,0,97,193.36652340456035,193.36652339410668,100.0-23.0-62.0-22.0-20.0,1.479963,0.07909525,2.8035364
433,0,-0.013037665,0.0118785035,-2.0,808.6862489522889,58,0,58,193.7557885441408,193.7557885343076,62.0-23.0-68.0-20.0-22.0,-0.79623413,-0.96585107,0.34098902
434,0,-0.01263644,0.0118785035,-2.0,775.0167304811936,60,0,60,193.77272293911983,193.7727229287432,70.0-20.0-66.0-20.0-22.0,-0.7798534,-0.90839124,0.25882024
435,0,-0.012288535,0.011799097,-2.0,745.8215658768452,75,0,75,193.47488668800096,193.47488667758964,94.0-22.0-66.0-20.0-20.0,-0.65302885,-0.7373938,0.17044054
436,0,-0.028096411,0.0118785035,-2.0,729.6992164643697,80,0,82,193.41184427757165,193.41184426717808,100.0-20.0-65.0-23.0-20.0,-0.0064818435,-0.17128293,0.33131456
437,0,-0.08431521,0.0118785035,-2.0,748.0597842426989,84,0,93,193.3596329355191,193.3596329250617,100.0-20.0-60.0-25.0-23.0,1.0119791,0.09991852,1.8258301
438,0,-0.01232446,0.0118785035,-2.0,748.8361857400049,73,0,73,193.48445591749572,193.48445590721454,89.0-22.0-66.0-22.0-20.0,-0.38204426,-0.46275678,0.16312242
