episode,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
300,0.0019083323,0.011776925,-0.018686278,784.1387161800909,94,0,124,192.86019610516436,192.86019609668722,84.0-22.0-52.0-68.0-26.0,0.0029303147,-0.0036524443,0.015701551
301,-0.09294486,0.011821071,-1.0,760.8796420114859,99,0,124,192.85754709842132,192.85754708921039,100.0-22.0-47.0-68.0-22.0,0.7692224,0.007162437,1.5264298
302,-0.054085292,0.0118785035,-1.0,752.5118732405991,79,0,124,193.2278311658881,193.22783115563624,86.0-20.0-47.0-54.0-22.0,0.3545236,0.016234804,0.6791307
303,-0.021756185,0.011746183,-1.0,768.2865823191812,81,0,124,193.15427065026296,193.15427064064053,84.0-20.0-52.0-50.0-25.0,0.09923922,0.01396961,0.17303537
304,-0.014110645,0.011754961,-1.0,777.4684223771399,67,0,124,193.48701573393654,193.4870157233347,71.0-22.0-46.0-50.0-20.0,0.07531412,0.023042675,0.107048705
305,-0.014335072,0.0118785035,-1.0,752.2081455309623,89,0,124,193.0135516640271,193.01355165468993,89.0-20.0-50.0-62.0-23.0,0.076081276,0.027796598,0.09901193
306,0.00037797928,0.011790214,-0.020382492,817.123865866594,73,0,124,193.25642361419455,193.2564236053258,62.0-22.0-54.0-55.00000000000001-26.0,0.033211272,0.02587008,0.017261142
307,-0.06146721,0.011754961,-1.0,802.6545202366633,103,0,124,192.70726338624922,192.7072633779312,95.0-23.0-50.0-70.0-28.000000000000004,0.4715508,-0.018354546,0.9823994
308,0.0014078703,0.0118785035,-0.01879519,792.0539834987896,87,0,124,192.98142109754062,192.9814210881866,87.0-25.0-47.0-57.99999999999999-23.0,0.002057878,-0.010569248,0.027748931
309,0.0018455753,0.011702227,-0.019612335,818.7547115693234,94,0,124,192.814628883257,192.81462887551453,74.0-22.0-56.99999999999999-68.0-31.0,0.048734806,0.040363565,0.019241255
310,0.0024340565,0.0118785035,-0.017788142,763.2346517236222,92,0,124,192.91673526003407,192.9167352513167,84.0-22.0-52.0-68.0-23.0,0.03055702,0.02360768,0.016403278
311,0.0021935913,0.0118785035,-0.019005334,780.9204278294775,76,0,124,193.20994826959065,193.20994826080522,66.0-23.0-57.99999999999999-54.0-22.0,0.022852084,0.018408196,0.01135823
312,0.0023747694,0.0118785035,-0.018310264,750.3285310176049,80,0,124,193.17431146983796,193.1743114604596,78.0-20.0-54.0-56.99999999999999-22.0,0.022233456,0.018288976,0.010354317
313,-0.08513207,0.011799097,-1.0,745.9640779174364,86,0,124,193.06289351428316,193.06289350506972,89.0-23.0-57.99999999999999-49.0-20.0,0.6712358,-0.009131958,1.363151
314,0.0010651478,0.011746183,-0.019487869,821.3031911162483,72,0,124,193.30536464380324,193.30536463436727,62.0-23.0-44.0-65.0-23.0,-0.009725867,-0.015881272,0.01482086
315,0.0010327812,0.0118785035,-0.01984728,827.1027316919943,89,0,124,192.92305530754197,192.92305529972518,68.0-20.0-56.99999999999999-66.0-33.0,0.015575795,0.0114657255,0.010762306
316,-0.044369325,0.0118785035,-1.0,736.6558715251515,100,0,124,192.84931448333865,192.849314474907,95.0-20.0-60.0-63.0-23.0,0.23707215,-0.014214278,0.50519997
317,-0.124391735,0.0118785035,-1.0,740.2982200123001,82,0,124,193.1908656444018,193.19086563435252,92.0-20.0-54.0-46.0-22.0,1.3300774,-0.009625125,2.6819947
318,-0.03766725,0.011552783,-1.0,779.1499627483634,75,0,124,193.26576996494921,193.26576995483913,81.0-23.0-49.0-47.0-22.0,0.23332576,0.010050223,0.4491254
319,0.0010115304,0.011799097,-0.019547971,796.5149224488291,81,0,124,193.0719183958361,193.0719183867333,78.0-23.0-52.0-54.0-25.0,0.053046994,0.033887565,0.04090868
320,0.0012492518,0.011790214,-0.01957466,785.4117177312834,73,0,124,193.2782551309904,193.27825512190242,66.0-22.0-56.99999999999999-50.0-23.0,0.02143347,0.007471232,0.030477148
321,-0.04509723,0.0118785035,-2.0,746.620927378592,83,0,124,193.132583976618,193.1325839679511,78.0-22.0-65.0-49.0-22.0,0.30896533,0.018510383,0.58344394
322,-0.029415557,0.0116230035,-1.0,775.136968887242,102,0,124,192.76902436286963,192.7690243547429,90.0-20.0-55.00000000000001-71.0-28.000000000000004,0.15119319,0.0020442137,0.30081502
323,-0.013107443,0.011342657,-2.0,750.854611918793,84,0,108,193.1081035812679,193.1081035732215,68.0-20.0-68.0-56.99999999999999-23.0,0.0035003582,-0.042926375,0.09535359
324,0.0015988053,0.0118785035,-0.019392936,748.0206085378868,92,0,124,192.9448304348927,192.94483042688904,81.0-22.0-68.0-55.00000000000001-23.0,3.2349428e-05,-0.0108382115,0.024236416
325,-0.013197653,0.0118785035,-1.0,747.053188996903,104,0,124,192.75124714042917,192.75124713258384,90.0-22.0-62.0-71.0-23.0,0.1277092,0.06932082,0.11929121
326,0.0012020513,0.011754961,-0.019124025,770.1929346620997,88,0,124,192.9688860300829,192.9688860223662,65.0-23.0-63.0-70.0-22.0,0.005548036,-0.0023061992,0.018284375
327,0.0012721854,0.0117109,-0.019470617,783.1974551424197,78,0,124,193.1650074386836,193.16500743006614,65.0-23.0-56.99999999999999-60.0-22.0,0.0066252896,0.00049319863,0.014885464
328,0.0018524125,0.011799097,-0.018273272,784.6342073117747,91,0,124,192.8851197757522,192.88511976839786,66.0-25.0-68.0-65.0-23.0,0.022138003,0.017370196,0.01215317
329,-0.013078071,0.011754961,-2.0,780.401889090389,87,0,112,192.97938687035142,192.9793868625448,71.0-23.0-68.0-54.0-25.0,0.051702634,0.0003039082,0.10533713
330,0.001328156,0.0118785035,-0.0194503,783.1209454517107,71,0,124,193.37702776531702,193.3770277564492,55.00000000000001-20.0-55.00000000000001-63.0-22.0,-0.0035176645,-0.0070261103,0.0096657695
331,0.0017200744,0.011834322,-0.019091304,805.0068978504579,80,0,124,193.06263287241566,193.06263286359055,71.0-25.0-52.0-57.99999999999999-23.0,0.0012195789,-0.0011908336,0.007509908
332,0.0018040377,0.011799097,-0.020462425,784.155183294561,88,0,124,192.95974690120386,192.9597468925082,82.0-22.0-55.00000000000001-56.99999999999999-26.0,0.019660639,0.017572084,0.006770601
333,-0.0137193985,0.0118785035,-2.0,803.9214603665434,90,0,121,192.93380288221448,192.93380287494773,60.0-22.0-65.0-71.0-28.000000000000004,0.066993505,0.017021347,0.10255249
334,0.001630595,0.0118785035,-0.018699251,765.5051489754431,95,0,124,192.87758079723778,192.87758078925128,74.0-22.0-55.00000000000001-79.0-23.0,-0.004632478,-0.0070887175,0.0074464814
335,0.003282541,0.0118785035,-0.017202148,737.8708303165963,112,0,124,192.71199589118243,192.71199588393065,92.0-20.0-70.0-76.0-23.0,0.06083397,0.058540598,0.0070851096
336,-0.012546637,0.0118785035,-2.0,757.3709348568927,78,0,79,193.26778007631557,193.26778006737024,79.0-23.0-70.0-33.0-22.0,0.14670587,0.08358664,0.12859315
337,-0.100076415,0.0118785035,-1.0,728.0212681747813,112,0,124,192.78491405362078,192.7849140454434,100.0-22.0-65.0-63.0-20.0,0.8814372,0.0029461524,1.7594186
338,0.00058038835,0.0118785035,-0.020323418,863.5478876350273,53,0,124,193.82991125658359,193.8299112461342,49.0-22.0-44.0-47.0-25.0,0.020124858,0.013045376,0.016712112
339,0.0006401929,0.0116230035,-0.019640367,820.4088352992617,63,0,124,193.5736413296617,193.57364131940255,60.0-20.0-44.0-54.0-25.0,0.009012337,0.0042088977,0.012180635
340,-0.068249285,0.011666914,-1.0,721.8155591550827,108,0,124,192.78916989793655,192.78916988981447,100.0-20.0-63.0-68.0-20.0,0.5666247,-0.0019906024,1.1397752
341,0.0009603893,0.011834322,-0.019964946,828.5415994502144,81,0,124,193.08866804129008,193.08866803278227,66.0-20.0-52.0-62.0-31.0,-0.0071943956,-0.016181635,0.020561762
342,0.0010656365,0.0117109,-0.019343967,797.4060511738431,71,0,124,193.3224505936288,193.3224505845006,62.0-22.0-54.0-55.00000000000001-23.0,0.0037717342,-0.0025485794,0.015232832
343,0.0022345071,0.011444905,-0.01806472,762.399422637414,89,0,124,192.94428694462684,192.94428693585488,84.0-23.0-55.00000000000001-60.0-22.0,0.016935082,0.011620577,0.013199633
344,0.0018949226,0.011790214,-0.018699685,785.8057158011999,93,0,124,192.87049706356868,192.87049705530262,79.0-22.0-54.0-70.0-26.0,0.0077809747,0.0037414515,0.010588391
345,0.00209986,0.0118785035,-0.018675866,760.341265017438,81,0,124,193.13869768050046,193.13869767191818,70.0-20.0-60.0-57.99999999999999-23.0,-0.0076640346,-0.011137438,0.009513794
346,0.0022441163,0.0118785035,-0.018139321,750.686476882226,85,0,124,193.08104024800815,193.08104023979166,66.0-20.0-60.0-70.0-22.0,0.0037557115,0.0008656571,0.0083015915
347,-0.0122309355,0.011483179,-2.0,736.1379333675483,79,0,83,193.2616879951711,193.26168798643943,74.0-22.0-70.0-42.0-20.0,0.07289979,0.011942049,0.12434585
348,-0.022047462,0.011834322,-1.0,823.0144027864137,58,0,124,193.671033085181,193.67103307500338,56.99999999999999-23.0-50.0-42.0-22.0,0.10938044,0.00427293,0.2128698
349,0.0014378168,0.0118785035,-0.019238416,807.1234639921596,73,0,124,193.26261621268372,193.26261620369075,66.0-23.0-56.99999999999999-47.0-25.0,0.005452755,0.0022675334,0.008923084
350,0.002956327,0.011719862,-0.017696863,778.4272898196319,81,0,124,193.12865348800528,193.12865347899483,78.0-20.0-56.99999999999999-50.0-26.0,0.020975806,0.018148648,0.008226779
351,0.0020620474,0.0117109,-0.018836278,806.776823400301,82,0,124,193.0848641175168,193.08486410958622,63.0-20.0-63.0-56.99999999999999-30.0,-0.0019223565,-0.0039059494,0.006604283
352,-0.015001493,0.0118785035,-2.0,819.4075234778994,84,0,124,192.98411372595191,192.98411371848042,60.0-25.0-66.0-57.99999999999999-26.0,0.063719764,0.015064608,0.10007989
353,-0.014408892,0.011719862,-2.0,796.656315527202,74,0,123,193.2313148679132,193.2313148593988,62.0-23.0-62.0-50.0-23.0,0.041114625,-0.008648466,0.102223605
354,0.0021554464,0.011799097,-0.020889208,811.5051033788884,90,0,124,192.83793151808428,192.83793151052484,70.0-26.0-63.0-62.0-25.0,0.051012266,0.048867717,0.0068729175
355,0.0017514527,0.011719862,-0.018507492,779.6115107310269,90,0,124,192.8951207402172,192.89512073194985,82.0-25.0-62.0-54.0-23.0,0.024552763,0.022882892,0.0059292493
356,-0.013171705,0.011329259,-2.0,777.216365762282,112,0,122,192.63834035409516,192.63834034721447,82.0-23.0-66.0-82.0-26.0,0.07328307,0.02187271,0.10544125
357,-0.013043534,0.011834322,-2.0,788.3981640833466,118,0,124,192.60653434593928,192.60653433965481,84.0-23.0-79.0-76.0-28.000000000000004,0.036048826,-0.014023032,0.10283102
358,0.001273496,0.01147398,-0.023244979,793.7676083109403,80,0,124,193.07015479991827,193.0701547914681,66.0-26.0-56.99999999999999-60.0-20.0,0.013722008,0.011842408,0.0064592585
359,0.00085758505,0.0118785035,-0.02508824,842.1553909133676,84,0,124,192.93354762346664,192.933547615698,62.0-26.0-56.99999999999999-65.0-26.0,-0.006628305,-0.007840605,0.0050457744
360,-0.013184796,0.011517904,-2.0,778.6222518819133,101,0,114,192.73238911452032,192.73238910737504,73.0-25.0-65.0-78.0-23.0,0.05498201,0.00206998,0.10845081
361,0.0008314904,0.011675771,-0.027168201,775.1182277438459,90,0,124,192.9534851219571,192.95348511451988,70.0-23.0-73.0-55.00000000000001-25.0,-0.011485743,-0.0131473355,0.0059603075
362,-0.01226325,0.0118785035,-2.0,736.3186269431535,108,0,114,192.7844915784248,192.78449157081803,98.0-20.0-71.0-62.0-23.0,0.058876824,0.005930966,0.1084422
363,0.00192838,0.011579169,-0.018336078,817.7340639811767,93,0,124,192.80939028788893,192.8093902802848,73.0-23.0-60.0-65.0-30.0,0.0069094733,0.0057006017,0.005109468
364,-0.00065187196,0.011552783,-0.030855251,833.3973555946798,53,0,124,193.85983138344247,193.85983137272385,52.0-22.0-46.0-46.0-22.0,-0.014279322,-0.01507701,0.0042795674
365,-0.012787866,0.011834322,-2.0,766.493477531884,109,0,112,192.73553735894814,192.73553735227443,73.0-20.0-71.0-84.0-28.000000000000004,0.13511643,0.07120595,0.13039763
366,-0.013108168,0.011587816,-2.0,742.3793297931592,81,0,118,193.17382786626086,193.17382785783838,70.0-22.0-66.0-54.0-20.0,0.07046279,0.0168282,0.11001218
367,0.00021836473,0.011681761,-0.031001203,838.4059347569917,69,0,124,193.31895257579524,193.31895256714716,52.0-25.0-54.0-57.99999999999999-23.0,-0.004999995,-0.005977684,0.0046187
368,0.002218941,0.011799097,-0.023452098,760.8752052346151,85,0,124,193.0864776143223,193.08647760649865,66.0-22.0-70.0-56.99999999999999-23.0,-0.0054113287,-0.006691985,0.005078879
369,0.0018200257,0.011637747,-0.018199027,844.7643414200103,88,0,124,192.85322619924966,192.8532261919143,62.0-26.0-62.0-65.0-28.000000000000004,0.043083515,0.042450532,0.0038604431
370,0.0033274267,0.0118785035,-0.01884376,728.5528788371995,104,0,124,192.8092765924094,192.8092765848566,87.0-20.0-70.0-68.0-23.0,0.062802844,0.06181671,0.004459776
371,-0.013385149,0.011579169,-2.0,784.4597559383136,86,0,123,193.0155071263758,193.01550711869072,62.0-22.0-63.0-68.0-25.0,0.062027432,0.008016931,0.110562675
372,-0.013065985,0.011719862,-2.0,770.580621754725,109,0,118,192.7657567704424,192.76575676402643,71.0-20.0-79.0-76.0-30.0,0.07092886,0.015234523,0.113857895
373,-0.01234557,0.011799097,-2.0,750.6077990824359,107,0,107,192.7097331534077,192.70973314613025,81.0-23.0-63.0-86.0-20.0,0.07539552,0.0066028396,0.14014196
374,-0.012665318,0.011834322,-2.0,777.4401935052563,91,0,91,193.0028864658247,193.00288645876668,62.0-20.0-78.0-62.0-26.0,0.07609431,0.01359029,0.12754123
375,-0.013731674,0.0118785035,-2.0,791.1734260519037,75,0,110,193.2571705863404,193.2571705782969,54.0-23.0-65.0-57.99999999999999-22.0,0.062199023,0.007705754,0.111642435
376,6.253579e-05,0.0118785035,-0.026132576,839.3457520180378,71,0,124,193.23143594564164,193.23143593675695,60.0-26.0-52.0-54.0-23.0,0.009482862,0.008509552,0.004701041
377,0.0007374603,0.0118785035,-0.019744461,807.757201347701,69,0,124,193.40926810616588,193.40926809766526,50.0-20.0-60.0-56.99999999999999-25.0,-0.007153174,-0.0080173975,0.0045193415
378,0.001185858,0.0118785035,-0.02612598,777.8880496488182,83,0,124,193.0672179702286,193.06721796175358,68.0-22.0-55.00000000000001-66.0-23.0,-0.0068578343,-0.0079423925,0.004807808
379,0.0027397624,0.0118785035,-0.01877595,756.6030818990421,91,0,124,192.92992973796237,192.92992972995853,76.0-22.0-63.0-63.0-23.0,0.01247528,0.011503388,0.004574344
380,0.0012789131,0.011799097,-0.023998424,807.3700394224636,81,0,124,193.087735282343,193.08773527260828,81.0-25.0-42.0-60.0-23.0,0.007185225,0.006745299,0.0035647906
381,-0.013322269,0.0118785035,-2.0,777.5166159935552,102,0,115,192.72925708370335,192.72925707648926,84.0-28.000000000000004-73.0-57.99999999999999-22.0,0.06081807,0.0037587604,0.11680732
382,0.0014702275,0.011776925,-0.02111697,804.1881173665646,79,0,124,193.13203610993406,193.13203610187185,60.0-23.0-62.0-57.99999999999999-25.0,0.04139687,0.040802456,0.0039045813
383,-0.0003387186,0.011799097,-0.030044984,792.4570829185452,72,0,124,193.29349834328147,193.29349833485384,56.99999999999999-25.0-63.0-52.0-20.0,-0.024298817,-0.02489556,0.003815099
384,-0.013247252,0.0118785035,-2.0,782.7137498589185,99,0,117,192.7746881002867,192.774688093346,71.0-26.0-73.0-66.0-23.0,0.088416085,0.031538166,0.116335586
385,-0.012958766,0.0118785035,-2.0,782.5733415046689,83,0,94,193.07708720944845,193.0770872020064,57.99999999999999-26.0-73.0-56.99999999999999-20.0,0.14913915,0.0820995,0.13670205
386,0.00033294078,0.011488858,-0.031058738,827.2531076814136,94,0,124,192.76562130236798,192.76562129509188,66.0-28.000000000000004-60.0-73.0-25.0,-0.01792977,-0.018727047,0.0042121965
387,-0.013082639,0.011754961,-2.0,779.1605360856382,97,0,115,192.8013108603228,192.80131085301255,71.0-23.0-65.0-73.0-25.0,0.0721448,0.016742127,0.113393
388,0.0027730854,0.011834322,-0.020253927,779.0333795382996,91,0,124,192.8905902464814,192.89059023870738,74.0-23.0-65.0-60.0-25.0,0.049751315,0.048807815,0.0046599032
389,0.00094709574,0.011834322,-0.027123252,809.7733336753876,86,0,124,192.95624876767897,192.95624875944304,70.0-25.0-54.0-66.0-25.0,0.012286982,0.012007188,0.0032446363
390,0.0014664868,0.011439225,-0.023140823,765.8750346830501,94,0,124,192.89766221927886,192.89766221198855,68.0-23.0-70.0-68.0-23.0,-0.010755227,-0.011198358,0.0035120647
391,0.0014847933,0.0118785035,-0.022581428,767.993430201134,78,0,124,193.19822638190655,193.19822637319763,66.0-22.0-57.99999999999999-57.99999999999999-22.0,0.0056276987,0.0052351924,0.003371542
392,0.0028102184,0.0118785035,-0.018484423,763.4730038481256,102,0,124,192.7856416136537,192.78564160657146,78.0-22.0-73.0-66.0-26.0,-0.0032695115,-0.0035795341,0.0031437338
393,-0.01219661,0.0118785035,-2.0,736.8647725182436,84,0,101,193.1304921958453,193.1304921877233,70.0-22.0-70.0-55.00000000000001-20.0,0.054817438,0.0008740117,0.1105277
394,0.0010290616,0.011799097,-0.025911784,775.2795540891826,84,0,124,193.04750533928777,193.04750533094347,68.0-23.0-56.99999999999999-66.0-22.0,-0.014024959,-0.014405766,0.003409515
395,-0.014304902,0.0118785035,-2.0,778.9150872537625,90,0,124,192.88920558202707,192.88920557414164,71.0-26.0-60.0-68.0-20.0,0.044420805,-0.008420397,0.10836251
396,-0.012697469,0.0118785035,-2.0,749.4133101764698,88,0,110,193.0307321038301,193.03073209555026,70.0-20.0-56.99999999999999-74.0-22.0,0.06786267,0.0110366205,0.116254926
397,0.0008355926,0.011675771,-0.02730361,782.9018116278776,80,0,124,193.13815363432653,193.13815362629185,63.0-22.0-66.0-54.0-25.0,0.0030245653,0.0024034858,0.003929439
398,-0.017079396,0.0118785035,-2.0,791.2283730163538,71,0,121,193.3377696945742,193.33776968540627,60.0-23.0-52.0-60.0-20.0,0.07119706,0.016984032,0.11113097
399,0.0007448725,0.011746183,-0.025344094,791.2283730163538,71,0,124,193.3377696945742,193.33776968540627,60.0-22.0-52.0-60.0-22.0,0.012061433,0.010946063,0.0048575127
400,-0.00046819323,0.0118785035,-0.03066315,798.4499889411394,72,0,124,193.30827300416937,193.3082729947302,65.0-23.0-49.0-57.99999999999999-22.0,0.00020834344,-0.00035360674,0.0038001249
401,0.0023098234,0.0118785035,-0.021728668,749.0262783223442,82,0,124,193.13254976787155,193.13254975865686,78.0-22.0-54.0-60.0-20.0,0.03956719,0.03890174,0.0039999573
402,0.0016154434,0.011799097,-0.025500124,737.1219037221919,93,0,124,192.94260732184028,192.94260731319957,84.0-22.0-55.00000000000001-70.0-20.0,-0.010051117,-0.010719345,0.0039420547
403,-0.069288634,0.011799097,-2.0,809.7749502515027,84,0,121,192.9815850393533,192.98158503124588,73.0-25.0-63.0-49.0-26.0,0.7162848,-0.008432322,1.4522002
404,0.0006592898,0.0118785035,-0.0244668,810.1983300193518,71,0,124,193.31463561547855,193.31463560633102,62.0-23.0-52.0-55.00000000000001-23.0,-0.014144722,-0.017489547,0.009366012
405,0.0005703097,0.011799097,-0.028155116,818.6609786367186,73,0,124,193.21981244685307,193.2198124385115,56.99999999999999-26.0-60.0-54.0-22.0,0.028753763,0.027092218,0.0060900976
406,-0.029513024,0.0118785035,-1.0,772.9543135413288,93,0,124,192.85428062901386,192.8542806203129,89.0-25.0-54.0-62.0-22.0,0.12316445,-0.004653475,0.25830796
407,9.96691e-05,0.011631756,-0.026109546,792.9444441328347,66,0,124,193.49550704381036,193.4955070345635,54.0-20.0-54.0-57.99999999999999-22.0,0.026004624,0.023797473,0.0070966017
408,0.00090557575,0.0118785035,-0.022386856,803.8022496195055,69,0,124,193.43695028390806,193.43695027431284,57.99999999999999-20.0-46.0-65.0-23.0,0.004216669,0.0026599914,0.005789568
409,-0.053094257,0.0118785035,-1.0,750.9264626323709,86,0,124,193.05518889488403,193.05518888577546,84.0-22.0-55.00000000000001-56.99999999999999-22.0,0.41915825,-0.0042885053,0.84952205
410,0.0007556198,0.011596752,-0.02912685,858.9159643020445,52,0,124,193.83305518522664,193.83305517539625,42.0-25.0-50.0-47.0-20.0,0.022311676,0.018762546,0.00985474
411,0.0006292136,0.011754961,-0.026424551,806.5796025111778,80,0,124,193.08384299573308,193.0838429870375,68.0-25.0-52.0-62.0-23.0,0.015223217,0.013142309,0.0068426817
412,0.0023584636,0.011558671,-0.01859187,760.0813281466351,88,0,124,192.99197575438984,192.99197574655878,70.0-22.0-66.0-62.0-23.0,6.217348e-05,-0.0022255515,0.0070700184
413,-0.012630271,0.0118785035,-2.0,774.4989571771513,99,0,99,192.9225893089428,192.92258930251398,56.99999999999999-22.0-82.0-74.0-25.0,0.06709131,0.00846751,0.11981615
414,0.0023214384,0.0118785035,-0.018230086,775.0702965017297,83,0,124,193.09157577410915,193.09157576593094,65.0-20.0-60.0-65.0-25.0,0.0029966573,0.0010649932,0.0065431106
415,-0.00065612525,0.011799097,-0.03313675,882.5374191521715,41,0,124,194.2868547179402,194.28685470522808,50.0-23.0-34.0-38.0-22.0,-0.0042837122,-0.0047921273,0.0037249282
416,-0.0006997044,0.011719862,-0.029126773,828.3226324974903,76,0,124,193.14968311932566,193.14968311017918,68.0-26.0-47.0-57.99999999999999-23.0,-0.012289063,-0.012979564,0.003993476
417,-0.012411283,0.011746183,-2.0,756.1222359392447,105,0,105,192.73224198556693,192.7322419780304,81.0-23.0-57.99999999999999-87.0-20.0,0.0018882493,-0.047827404,0.10208191
418,-0.014200395,0.011799097,-2.0,800.9608989828586,80,0,115,193.15910140963953,193.15910140171644,55.00000000000001-20.0-60.0-68.0-26.0,0.07233875,0.016000163,0.11539121
419,0.001061186,0.011719862,-0.021684261,757.9512586633359,91,0,124,192.98188585050877,192.98188584325956,63.0-23.0-73.0-66.0-22.0,-0.0038490992,-0.0053825337,0.005726688
420,-0.0052104318,0.011834322,-1.0,755.1613948035866,109,0,124,192.69098755111713,192.6909875434744,95.0-22.0-63.0-71.0-25.0,0.008691796,-0.0073715765,0.034728214
421,0.0016994864,0.0118785035,-0.025149094,759.165678451306,87,0,124,193.01111079650101,193.01111078853802,71.0-23.0-66.0-57.99999999999999-22.0,0.021651048,0.020661855,0.0045874016
422,0.0014424853,0.011697612,-0.026377503,774.3118580846435,87,0,124,192.96573936061696,192.96573935196724,81.0-25.0-56.99999999999999-56.99999999999999-22.0,0.033371497,0.03259206,0.004143024
423,0.0017340609,0.0117109,-0.026482478,783.3854117505964,77,0,124,193.16864547360564,193.16864546513398,63.0-25.0-60.0-56.99999999999999-20.0,-0.008936653,-0.009513657,0.0038158307
424,0.001138874,0.011351542,-0.028078746,788.5733471343856,66,0,124,193.4704180774735,193.47041806844567,56.99999999999999-22.0-62.0-46.0-22.0,0.025475448,0.025196696,0.0032453015
425,-0.012666032,0.011719862,-2.0,748.6891752190817,82,0,109,193.14431499700157,193.14431498881925,65.0-20.0-65.0-62.0-22.0,0.028631007,-0.024282925,0.108426
426,0.0006997566,0.011799097,-0.027812488,816.0828312905406,72,0,124,193.27734223218914,193.27734222373684,54.0-25.0-56.99999999999999-60.0-22.0,-0.0054535517,-0.005837636,0.0034489995
427,-0.014090376,0.011754961,-2.0,765.8816682681946,84,0,115,193.1352127810994,193.1352127730197,57.99999999999999-22.0-56.99999999999999-79.0-20.0,0.08358221,0.027465744,0.11489645
428,-0.012840074,0.011552783,-2.0,744.58251962791,84,0,120,193.09197217423412,193.09197216566727,73.0-20.0-60.0-62.0-22.0,0.051788006,-0.00084935327,0.10789179
429,-0.015171307,0.011834322,-2.0,788.325558680283,81,0,119,193.14097677501562,193.1409767672954,54.0-23.0-63.0-70.0-22.0,0.061732985,0.00840073,0.109284274
430,-0.044127654,0.0118785035,-2.0,727.9040425965128,101,0,123,192.86331363448812,192.8633136270265,82.0-20.0-73.0-65.0-23.0,0.3806898,-0.007898033,0.7796987
431,0.0033051164,0.0118785035,-0.01720812,746.3066444218547,91,0,124,192.95846940912523,192.95846940080173,79.0-20.0-60.0-65.0-23.0,-0.02555071,-0.030228771,0.012108528
432,-0.0006802798,0.0116230035,-0.030878726,807.3016662447501,77,0,124,193.19039154429927,193.19039153588938,62.0-22.0-57.99999999999999-56.99999999999999-26.0,0.0031567693,0.0008586289,0.0073062195
433,-0.0010723065,0.01180519,-0.030892922,795.0356022303678,82,0,124,193.0818659782245,193.08186596980767,65.0-22.0-54.0-68.0-25.0,-0.00075688265,-0.002754281,0.006738572
434,-0.015140527,0.011552783,-2.0,813.9888825714913,72,0,124,193.31039193251502,193.31039192359214,55.00000000000001-23.0-49.0-68.0-22.0,0.034884162,-0.014254856,0.10097663
435,-0.013332997,0.011754961,-2.0,759.7910512134197,84,0,110,193.13146003934827,193.1314600315606,56.99999999999999-22.0-63.0-74.0-20.0,0.037972033,-0.012088563,0.10270641
436,0.0018265278,0.0118785035,-0.024647169,756.3904016436758,89,0,124,192.96780062992642,192.96780062172087,78.0-22.0-63.0-57.99999999999999-23.0,0.14717579,0.14463997,0.0075653344
437,-0.0004255647,0.0118785035,-0.024257021,806.9176246292717,82,0,124,193.02328315948145,193.0232831510943,66.0-25.0-54.0-65.0-23.0,0.024190212,0.022692235,0.005650002
438,-0.015772767,0.011640797,-2.0,803.3902511679534,77,0,120,193.22750127268014,193.22750126393794,57.99999999999999-23.0-49.0-73.0-22.0,0.0611389,0.00947469,0.10597559
439,-0.013946278,0.011790214,-2.0,757.7235479030077,96,0,122,192.88483760142793,192.8848375942066,66.0-22.0-68.0-76.0-23.0,0.047057237,-0.0043454925,0.105294906
440,-0.013462199,0.011790214,-2.0,803.0765644868469,100,0,120,192.7513052065713,192.7513051992789,73.0-22.0-60.0-78.0-30.0,0.05427895,0.0033465296,0.104436666
441,0.0016513678,0.011160455,-0.02287496,784.0000162747664,83,0,124,193.0654468510094,193.06544684336885,60.0-25.0-68.0-60.0-22.0,0.027736302,0.025708629,0.006747537
442,0.00085881865,0.011754961,-0.027407477,781.2749939932906,78,0,124,193.16420967852008,193.16420966982602,66.0-22.0-56.99999999999999-57.99999999999999-23.0,0.0116141075,0.0101629365,0.0055167763
443,0.001597277,0.0118785035,-0.022352885,767.7230282437802,89,0,124,192.9902964521208,192.99029644430482,66.0-20.0-62.0-71.0-25.0,-0.0004940684,-0.0018606975,0.0053686495
444,0.001631875,0.011834322,-0.020461356,798.347802738229,92,0,124,192.84890608996167,192.84890608203136,74.0-25.0-56.99999999999999-68.0-25.0,0.013350967,0.012430932,0.0045081982
445,0.002283984,0.011799097,-0.019318521,759.0230747918357,90,0,124,192.9576860813476,192.95768607363925,70.0-22.0-66.0-65.0-23.0,0.015451835,0.014493923,0.0045645777
446,0.0009834609,0.011834322,-0.029255828,888.265211857402,101,0,124,192.51335072743765,192.51335072047337,79.0-36.0-63.0-60.0-25.0,-0.016805733,-0.017010545,0.0030840253
447,0.0005935236,0.0118785035,-0.019920245,748.5351575010551,80,0,124,193.17419514676823,193.1741951381191,70.0-20.0-62.0-56.99999999999999-22.0,-0.0064585367,-0.007105305,0.0039870795
448,-0.0006359507,0.011834322,-0.023030497,789.5872583627555,76,0,124,193.26947446741104,193.26947445908192,54.0-20.0-56.99999999999999-70.0-23.0,-0.010245315,-0.010749941,0.0037601627
